Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Packets/s,SYN Flag Count,ACK Flag Count,Average Packet Size,Idle Mean,Attack Type
42567,615,278,717.145398540554,3775.51410401246,68,342,1028.22486523051,88.1812984724341,HTTP Flood
18758,2956,0,57.67893418375,14148.0310247831,1932,2,111.573409945121,96.5458178439803,SYN Flood
4266,4160,3,186.556664062721,12201.3157507035,1,0,297.102458077696,42.5313322406807,UDP Flood
3519,1383,0,120.095822443417,16745.3465339072,0,1,168.802741654238,20.3135350823642,UDP Flood
14993,1745,157,401.219792365228,3550.98540467553,87,415,1027.85733813798,61.2066974803667,HTTP Flood
19050,2054,9,82.0112955576432,16954.8148213848,2238,3,75.7467384415943,51.2978841914342,SYN Flood
189639,14,13,528.125579525627,41.5211946304494,0,12,445.258046769415,1831.29536583534,Normal Traffic
3713,4656,4,171.416572253062,24001.7773756711,1,1,143.082141052428,6.2361885026129,UDP Flood
109379,45,27,499.659061920101,115.32776943111,2,16,626.678209081605,1756.55478530696,Normal Traffic
153033,14,5,402.404084610214,93.6110288367858,2,18,924.728365766408,3552.55961006508,Normal Traffic
8787,1877,0,154.048181690712,9114.19718176198,1,1,185.292960045411,48.6309731611487,UDP Flood
17121,1626,8,83.5247273915782,9193.91555784848,2946,2,61.2378579998119,86.7345504702113,SYN Flood
72677,41,21,271.972215814334,107.450440548574,0,16,487.598086819065,4525.19018245637,Normal Traffic
4857,2232,2,183.064476062706,17845.0153475839,1,0,228.192879199466,42.3728009281676,UDP Flood
47302,1484,288,820.274925328282,6765.87849238101,17,685,504.584531345275,410.230268135363,HTTP Flood
141267,27,45,528.115784585076,12.8836076344971,1,8,776.175481831262,4529.98042027255,Normal Traffic
14746,906,8,75.2731415157869,5373.13823021908,3139,0,52.2996025596629,48.1944279392721,SYN Flood
11415,645,6,76.8454442785421,5380.57232063473,2210,0,53.5821551806498,75.3236414308761,SYN Flood
12345,1123,2,111.832128015496,15798.7701172157,0,1,237.934840220569,36.5645193032944,UDP Flood
65119,1603,134,1060.08531857344,1439.52283612282,97,134,767.512761518359,498.058290136868,HTTP Flood
67492,1363,53,317.099051014974,1666.66220395518,28,234,1482.11424080763,211.08543826322,HTTP Flood
2457,2065,3,124.811226700806,13494.9182829049,1,0,122.422030837684,39.8329186924919,UDP Flood
17293,510,220,1195.90229783549,3866.74484040977,36,109,1014.53689869201,493.159800726203,HTTP Flood
20622,1178,310,544.095599888978,1006.73928293384,66,411,616.473913296239,249.088762394661,HTTP Flood
78260,446,236,1015.3668414752,3195.88306306522,39,104,597.608518823586,102.672182338299,HTTP Flood
37618,708,289,869.936170006645,9860.19067246853,48,432,584.232802822722,225.601789039605,HTTP Flood
14273,2431,4,54.598115678978,14802.3339808737,4937,2,101.802113853008,46.8546949791472,SYN Flood
9647,4716,1,139.728857392801,29260.7404212343,1,0,175.353548040882,18.0045047906775,UDP Flood
8512,2841,5,51.5808991243419,18920.1311266183,1040,3,41.5443533374293,70.6687708460544,SYN Flood
5078,4308,1,119.840993737182,23258.3740313503,0,0,297.754396139025,47.2281631791126,UDP Flood
75945,10,23,758.532423236485,179.857188958923,2,11,448.001880599238,3202.18120247998,Normal Traffic
24205,1003,470,752.93227496132,5126.89298087417,62,209,878.780671312703,286.223152583842,HTTP Flood
28076,1693,206,1189.6913419614,2969.05933924624,48,791,765.473188306091,323.849516376054,HTTP Flood
18772,733,1,80.7367254568402,5984.41993003611,1887,0,57.5347476521865,41.6631850119412,SYN Flood
17122,788,5,86.0366980632189,12219.1422576743,3147,3,60.5691730403316,41.4690154165786,SYN Flood
121726,5,49,663.85342501848,31.9832504542574,2,7,331.211664913901,4339.82710020847,Normal Traffic
4064,4412,0,179.070924612947,25027.1375961106,0,0,256.999234678444,37.0431314980887,UDP Flood
4448,2809,3,162.345006165964,14925.6181749488,1,0,243.678480356769,4.53122183601075,UDP Flood
9313,2073,1,145.114005733406,21728.6256178019,1,0,276.820804589642,9.70009072076065,UDP Flood
4268,2176,1,195.334173338741,11716.7700119349,1,0,252.106797601939,16.8520844244073,UDP Flood
10818,2604,3,122.000163341119,28154.438565132,1,0,163.964057360169,29.3492741503395,UDP Flood
8938,2894,5,40.8682384901719,7433.44356644745,1133,0,62.4315342872281,77.0030468701517,SYN Flood
10551,1359,413,366.643169052523,9279.4336046132,21,748,1466.98429222249,251.702922496795,HTTP Flood
17675,1471,234,613.850113920257,4588.34613915609,97,412,1190.57507765387,73.2889890907647,HTTP Flood
102329,40,18,457.765155279418,187.183471976966,1,11,361.699570373555,3599.4556868103,Normal Traffic
15679,2572,5,97.2607570973981,8551.97051894178,1815,3,113.301666987483,21.9328184030919,SYN Flood
3957,4387,0,134.975134891607,15884.849251264,1,1,258.572997420494,19.5197186534702,UDP Flood
16225,2082,0,47.3511485522256,6595.82608121116,2403,0,58.7943354423315,80.6209655172433,SYN Flood
22631,602,349,825.992570659324,2644.33479931662,93,278,1307.16202806387,161.997609425988,HTTP Flood
4574,2100,8,62.4184491080019,12995.4584223238,1067,3,92.7303930098529,98.6903666435256,SYN Flood
63165,680,70,647.814669733915,2014.97525623083,42,204,1246.1023904196,415.997838920164,HTTP Flood
42616,1116,168,696.904289840496,5268.11768036745,63,171,1128.22447647758,107.085660669912,HTTP Flood
10522,3745,3,198.655691452875,22232.667879774,0,0,290.838146066957,38.7430134348326,UDP Flood
46264,1623,304,366.495150377633,1149.70675428791,98,676,1000.13763717973,173.364797333837,HTTP Flood
69097,24,49,463.457339150497,21.6098868477301,1,11,713.563173462541,3663.13760587548,Normal Traffic
11979,2301,4,93.7390738241151,5668.3494742648,4295,3,51.1357290733508,54.3898420713148,SYN Flood
123530,38,42,783.215153897955,192.620288984931,2,18,598.826309476312,2882.80399796425,Normal Traffic
10203,1620,324,332.436967738681,4966.14490467942,26,325,616.278838884515,86.0815812715495,HTTP Flood
11254,501,98,517.536864519617,9015.43854533845,23,890,841.874474319462,105.0536209646,HTTP Flood
2139,1551,1,140.991650937322,10977.9741587257,1,1,108.616843231373,28.3190900305104,UDP Flood
14475,2861,0,125.266745086051,27889.7975879088,1,0,130.971999504316,4.46429494589679,UDP Flood
105284,18,40,488.929604165513,24.5479691023724,1,18,651.308671717153,1766.08528820059,Normal Traffic
18573,2008,5,88.8410041311958,8417.01133569284,3224,0,99.3328710974471,54.0919813287299,SYN Flood
73061,37,46,328.036008785414,173.011467273861,1,9,587.349099588166,4467.42085210826,Normal Traffic
13109,1541,9,41.2306551592235,16191.2323485934,4178,1,58.1701092473492,34.8697895361637,SYN Flood
33359,1219,491,644.279762495605,7692.1130601163,41,319,666.034145665388,373.482941255687,HTTP Flood
75053,27,7,521.01530275936,38.1613177988717,2,8,336.896852897407,3293.96705556391,Normal Traffic
63602,572,446,1027.75062227419,6128.75889599504,38,735,686.188218978143,334.554991876288,HTTP Flood
110566,24,34,389.088223479532,174.342894971888,1,17,376.637656248296,4737.64317828486,Normal Traffic
149657,19,41,701.244698505276,151.584104120227,1,12,621.694084253865,1959.79561489453,Normal Traffic
15599,1314,9,99.1124395546656,7502.57351631252,2276,4,89.5366340023858,52.3178009839501,SYN Flood
16150,2118,2,93.5677563753932,12037.490728511,2353,3,60.8668130243181,45.651175672179,SYN Flood
10312,4282,1,96.9004283481937,19011.8728969068,1,1,157.784366363169,33.2329706769549,UDP Flood
78295,19,31,572.545154130625,77.4750130732244,2,16,539.099270922098,4053.17964798913,Normal Traffic
158319,37,45,664.343733062399,18.179956515977,0,6,640.537936012696,1137.19160521325,Normal Traffic
67631,949,462,752.908596468491,1881.21003115729,39,727,1410.33606822318,352.738264027721,HTTP Flood
15547,872,6,57.8080123031103,6305.50347637331,1128,4,87.7391090223926,53.7383842439368,SYN Flood
7129,2310,6,56.6699739738793,15751.9657504906,3617,1,98.060710036262,75.8673884686781,SYN Flood
17504,1253,9,68.514791595232,7589.86101646385,4333,3,45.5665426834863,49.3195519787929,SYN Flood
11207,2177,8,71.6061344361695,7505.62672007229,3620,4,98.6563843962381,29.814297114814,SYN Flood
14196,4952,4,195.024297559132,8744.07611782238,0,0,115.064008508911,37.3374941257674,UDP Flood
48921,1169,378,875.11133479209,3924.6264318216,50,183,695.656427843428,240.8279540962,HTTP Flood
100015,6,17,246.568786838865,166.113107262737,1,17,394.963027012264,2768.2648524723,Normal Traffic
186194,40,25,389.929799160722,115.024849926381,0,15,885.507816163286,3998.90298713417,Normal Traffic
24678,614,179,1172.17038023468,8516.2380588893,29,243,615.258311692039,109.495605433224,HTTP Flood
1713,1472,7,63.2374704205198,7545.85159621809,4835,1,76.6411699452757,79.556336250227,SYN Flood
16456,1923,0,88.9492510615177,15175.8971960886,4700,1,90.9075452254471,43.803178313447,SYN Flood
14350,2103,6,40.6692752387098,8791.1400312268,1081,4,90.1482897002827,15.8598005838042,SYN Flood
132180,27,29,761.760283647932,143.262824256341,0,8,982.332056935337,1001.60617610136,Normal Traffic
160687,43,20,554.171325771896,159.474584734389,1,6,960.087948849795,3342.6173417152,Normal Traffic
109494,45,46,639.034841938528,71.6257034620606,0,11,314.804876344591,1343.17713959796,Normal Traffic
28090,773,459,1128.16171401477,1038.5839127524,99,452,1217.77313445814,427.764827614836,HTTP Flood
21621,617,399,618.668446522008,8977.89528622263,30,286,795.51038937133,237.171624977155,HTTP Flood
45214,1730,317,1129.8086584408,6811.71503908607,56,760,683.501187303569,451.933332315869,HTTP Flood
86187,30,35,694.872713766672,85.6632808520222,1,12,374.774695074793,1619.37072648091,Normal Traffic
55237,36,49,225.375049533609,124.053477500327,1,6,490.202319228726,1877.55755678499,Normal Traffic
126213,35,32,517.146865833318,197.207728134584,2,14,548.183746180025,3981.59095656616,Normal Traffic
3627,4253,1,91.687358981248,17290.9053128327,1,0,156.42232122072,44.3404932829701,UDP Flood
6268,4715,2,187.64843658338,26234.9766096861,0,1,284.961095838329,16.2807253563731,UDP Flood
8108,3339,3,66.6566652433629,19032.9361017934,0,1,293.423123474272,12.1366276224886,UDP Flood
11015,2480,1,89.1265315972777,8266.15647736595,1,0,139.28281736294,18.7238949127294,UDP Flood
170174,11,36,366.693243669041,23.3006673052825,0,8,512.866245179899,1507.49131225237,Normal Traffic
79272,1297,131,490.916034463498,9788.28615188808,59,756,1493.38032032921,371.356669753128,HTTP Flood
75796,1641,308,497.782761654668,4571.78638625098,37,346,1459.08928837622,250.481726937148,HTTP Flood
69956,35,38,213.284885283578,75.6687487795163,0,13,605.249336153519,2876.70998437109,Normal Traffic
199646,37,15,438.468894139455,94.0496412894596,1,12,866.159611150806,1124.85424135499,Normal Traffic
62910,35,16,671.161286909609,198.053718547774,1,10,480.990084548172,2011.06343980466,Normal Traffic
9186,1876,1,90.8069816301298,10987.1249164093,2470,2,87.6930238328542,16.946670888844,SYN Flood
15104,1960,2,79.5546722230523,16981.5774367194,4608,4,109.810935015296,87.6429274842435,SYN Flood
169879,24,26,298.894805208057,157.532967503693,0,14,889.135405279942,1458.96783335277,Normal Traffic
46536,821,156,792.709588333254,8183.37166579404,79,595,988.349083317618,125.040491947475,HTTP Flood
5008,551,4,59.0805822888579,10113.7461378814,2949,2,45.9295339508766,69.244035251813,SYN Flood
28167,1731,62,1082.98803688013,3214.52871917612,38,391,1019.66069653119,336.774455857417,HTTP Flood
7990,3868,2,108.873578109171,29277.6092129932,0,0,244.711858398884,16.2619116053355,UDP Flood
40569,1886,341,609.53492689687,3964.14562670064,19,343,1066.01518313443,142.833699840557,HTTP Flood
78907,1270,231,1117.65376179342,2933.87099065611,54,877,1245.83398426058,295.113333401414,HTTP Flood
3638,4140,0,171.276236624606,13202.6476903006,1,0,272.160240666443,2.82554704622599,UDP Flood
43484,318,102,377.222666003422,1354.25747567916,90,596,1003.53874732745,359.765429334493,HTTP Flood
9123,2284,3,73.4939050167797,8207.58334242897,4276,1,81.0178560858842,23.8700804698978,SYN Flood
58512,46,30,328.800718383522,15.2903424397085,0,18,545.004807931225,2282.84865993718,Normal Traffic
154573,49,11,489.12048756477,94.0279325387162,1,17,488.819726111637,3068.47172342768,Normal Traffic
2525,1838,2,94.1665628658727,5748.83728495069,3964,2,74.1932096150168,44.1143599369077,SYN Flood
4199,3028,4,135.713689911731,22601.6915554443,0,0,230.095813055634,5.20853633310192,UDP Flood
48742,620,105,598.026215032708,9547.48891639514,31,945,860.397485705816,178.30665817738,HTTP Flood
14557,4209,1,105.734934533332,8361.5932745112,1,1,180.983542673761,24.6607421797797,UDP Flood
997,1149,4,92.1985458608023,25726.188081281,1,0,125.67923436045,32.9759977334978,UDP Flood
3423,4196,3,174.461576298907,29067.2961645558,1,0,207.870883201379,20.7174054215813,UDP Flood
19047,2678,2,66.8574323599315,13990.6883339165,2269,3,46.7046746789731,93.5655129409545,SYN Flood
36376,1615,283,704.900464551255,5503.9188251492,52,260,529.999512765077,301.001834395819,HTTP Flood
177016,28,34,740.829857985161,154.757886253864,2,18,351.028916310159,1000.96401874054,Normal Traffic
160510,7,18,518.959678762659,81.1512759939232,2,14,808.912968909894,1040.18792421933,Normal Traffic
134555,22,28,620.520581516859,78.9231840758389,2,8,907.406206963565,3179.52674411757,Normal Traffic
15688,1122,1,91.3291572817575,15120.1098803474,3628,4,71.1036095169122,52.651561652163,SYN Flood
13021,3350,1,162.413586137601,27543.3617891327,0,0,102.72282945122,23.4320699291776,UDP Flood
10877,2282,1,91.1419209557226,8132.55530677976,1605,2,107.776759005871,74.3862144885999,SYN Flood
183291,24,8,332.290216083983,44.8559562185436,1,15,986.994997445418,1765.95845963248,Normal Traffic
75937,540,96,521.336193947453,9687.1735802038,74,270,565.489859476763,493.679063994292,HTTP Flood
18094,678,9,40.4933878833335,12267.0921354979,4311,2,55.8067668662655,42.3524092301023,SYN Flood
3239,1448,2,98.9766952972133,9503.4066731208,1629,4,43.6681614699761,77.3392224628772,SYN Flood
9436,2560,2,193.095471152992,16296.575411777,0,1,187.472612570356,0.787030555835899,UDP Flood
18107,2793,4,82.3371882508087,8608.02629773921,4348,3,94.9456972793837,26.9345879061104,SYN Flood
169719,39,45,271.049023505559,143.082041839736,2,14,341.833591924869,2454.44579676026,Normal Traffic
6534,2937,4,192.07983127504,26276.739069891,1,0,278.083294831008,21.4887417220683,UDP Flood
73289,42,29,631.792289966318,53.0808250373195,1,9,871.239729980027,3046.10256323797,Normal Traffic
8643,1920,2,187.992392688183,29144.7368407378,1,1,133.621372241227,37.5781815888455,UDP Flood
13120,3966,2,197.972709966401,16201.0950073643,1,0,196.542009247828,36.4435146548582,UDP Flood
153355,33,31,361.375367495883,34.2034190400645,0,17,449.479998143239,2721.37269475629,Normal Traffic
187326,49,30,579.295699511874,141.177087163104,0,17,992.387723376113,1263.31937345262,Normal Traffic
81551,43,48,522.204493010815,151.185492529962,0,16,891.404859787356,4736.13196452256,Normal Traffic
5630,3007,4,80.6819628190804,11267.9933332196,1,1,207.582940039548,40.0754186366738,UDP Flood
53813,1534,400,952.828637559332,5302.56183934583,41,572,674.456741724305,280.766729347973,HTTP Flood
4666,1585,0,87.8016169516517,27385.7419464318,0,1,174.321019860171,44.3493878935995,UDP Flood
190507,45,18,796.988821595056,25.7194675284974,2,17,558.107608829592,3709.20274534264,Normal Traffic
7916,3737,1,95.2351165404434,29871.8234169982,0,1,254.561281481731,14.0387703630122,UDP Flood
179038,15,18,695.892854117457,100.527641535486,1,16,698.461148464014,3177.84532859667,Normal Traffic
19602,716,8,40.9219750440834,6714.36928755285,1062,4,114.508669376517,2.80053194724584,SYN Flood
18274,1230,9,85.8188219513932,6988.73270271769,1403,2,91.6808232757359,51.3522076912484,SYN Flood
83591,7,14,305.657282798357,174.058488764878,1,12,853.917500018867,1795.71911918015,Normal Traffic
8220,1089,4,115.277739967103,26054.2599610864,0,1,256.927982893787,15.9926519464855,UDP Flood
18145,656,7,60.8964769217915,19547.3117786156,1913,3,101.070500782685,83.8881080505121,SYN Flood
72306,791,200,1033.12662021103,6000.17678007658,72,799,771.280899502746,87.0568796047548,HTTP Flood
18484,1569,261,735.516586319069,7811.63948758862,13,345,1189.99350622978,100.183921007899,HTTP Flood
45513,550,166,910.001260938216,9515.41409610048,41,172,1258.58881927518,358.539382839235,HTTP Flood
169121,21,36,485.890030266976,51.0831317342781,0,10,798.554143624011,3221.18330131273,Normal Traffic
35448,1913,433,862.473034521609,5578.90119360714,32,765,1021.21708244922,343.708231526143,HTTP Flood
64984,807,322,925.818335832635,4416.85129438869,83,347,757.643486858529,74.4275433904642,HTTP Flood
162581,45,19,787.374504224663,155.92103270951,0,17,556.585831165458,3858.80926552903,Normal Traffic
9007,1760,9,53.4096588553504,11824.4047608952,2607,0,78.0520787561309,76.8410543114034,SYN Flood
6334,2377,2,84.3689792370232,18584.8998382042,1,0,170.227562719131,7.91547656919551,UDP Flood
143557,16,38,337.092048052862,179.425064388522,0,7,628.317457802518,1196.59356138071,Normal Traffic
39028,1766,130,931.77174291913,2872.9754109733,70,894,1143.7476916667,198.801620912993,HTTP Flood
12284,1642,8,91.5837270101339,18091.9448761916,3563,4,114.026378949968,73.605401448279,SYN Flood
12114,1593,1,116.338589195977,12502.3776522192,0,0,196.228871959195,0.325815784593764,UDP Flood
17688,1272,158,1171.24625623878,2286.9969594073,38,622,1023.36872387016,377.324611926301,HTTP Flood
171288,36,8,418.612543056939,168.934713217426,1,18,892.749501308822,4598.44995748926,Normal Traffic
12492,2690,1,126.030033594241,27361.6875954446,0,0,240.273972346523,49.9828154478169,UDP Flood
47174,1776,437,1010.63364432575,5565.88173158319,82,952,1303.61041265751,348.841603851543,HTTP Flood
3768,2610,5,96.1130686102525,9927.63581506795,2506,2,117.493033051739,14.0695423860746,SYN Flood
111529,31,23,352.292646894017,183.449564499949,1,17,910.676194348371,4324.98322035977,Normal Traffic
42492,932,72,959.264372939443,3556.09514633284,31,205,1423.08459400432,52.5933304732128,HTTP Flood
12528,1781,2,40.2032708789584,13614.0557038563,1489,4,46.19898321086,93.9218494877685,SYN Flood
14828,1234,6,81.6254752209445,13541.4902464228,1277,3,112.901583118681,35.509476636319,SYN Flood
4254,1708,1,195.937768102762,17672.553712153,1,0,154.450871876893,16.2334438946729,UDP Flood
93585,38,12,207.385821809645,178.808180885355,1,5,538.673381550092,1960.60638408806,Normal Traffic
19554,1253,334,646.346977405997,7816.72851018031,77,947,1153.41883539309,245.875299181988,HTTP Flood
68482,865,244,875.848767424623,9294.06343864915,22,441,886.134001572807,167.652881945306,HTTP Flood
72860,303,145,953.284247503454,9048.70844296552,72,676,1438.13453900581,245.300175608173,HTTP Flood
13270,2394,0,161.713667105389,10460.4757065155,1,1,276.469522367951,33.1824494752019,UDP Flood
7107,1825,4,178.434673377434,22178.5165715574,1,0,103.905856059384,16.3224720875685,UDP Flood
113731,8,9,791.748003170841,67.5733263265857,2,6,577.238134204827,4300.53950264568,Normal Traffic
47025,553,389,315.272491082353,6841.54225514245,21,197,1497.14018286353,82.1327950662145,HTTP Flood
141906,38,34,504.467819671845,105.760715083302,2,15,832.024431262222,3163.30825588616,Normal Traffic
11546,1254,7,40.0565825516494,10796.2334274587,3504,4,59.7716056024235,70.6529632303191,SYN Flood
96240,11,28,767.068513253605,164.99618688067,0,19,409.831836902284,2470.83403251017,Normal Traffic
107108,14,16,406.762450668536,186.114105802911,0,8,677.763252232207,3685.21769425712,Normal Traffic
23374,915,85,336.003980001264,8106.17453409138,12,509,643.825178452514,129.691960934919,HTTP Flood
122474,37,34,537.994785219828,94.3818968343031,2,11,906.616982016853,3654.4988830692,Normal Traffic
156081,9,46,788.06539544826,82.0342550913729,1,7,471.258538223299,1145.36299326497,Normal Traffic
153746,22,14,705.244662439148,197.004554854542,1,10,773.986984437795,1643.9377267495,Normal Traffic
12041,4995,1,194.161787629982,26290.2782417162,1,0,138.633042224354,10.9547411350058,UDP Flood
68133,1202,377,774.551560585775,1061.76664528888,41,908,1177.42860689333,426.293643760388,HTTP Flood
62504,1656,373,1039.71219515516,6132.05768032007,91,622,812.741232437633,160.799158956441,HTTP Flood
6672,867,4,84.9775451289414,14862.4134497741,4273,2,83.9420006502599,21.724657248088,SYN Flood
34124,829,350,487.324781440477,5193.64982464148,70,515,966.145850530987,69.2234004504517,HTTP Flood
23144,623,174,925.850775831574,6570.01820814125,71,715,808.627989851168,56.798258736062,HTTP Flood
14214,2419,2,77.7967008599868,19882.3636562794,1,0,269.735912941711,42.0203327781857,UDP Flood
37916,735,353,1134.90854326752,6218.3715942714,43,229,969.126220090021,362.8924258105,HTTP Flood
17450,1337,7,89.8106345799752,16049.8510282819,1500,0,57.0758305060834,64.9790727512625,SYN Flood
9512,2776,4,127.78299463488,29110.1751145978,0,0,177.882708509821,31.6816218633057,UDP Flood
12718,1887,3,68.3540317955495,22400.683311831,1,0,243.454337837467,39.9839401637407,UDP Flood
18973,2938,4,54.4136299837327,14142.5768367415,1939,3,42.1416468562502,52.4072446506704,SYN Flood
75121,1651,176,1118.83022072009,1236.74494242924,13,512,1488.0006352671,470.922199306164,HTTP Flood
109735,34,28,362.941258850624,98.3604971771224,1,14,387.95044468862,3206.75187122585,Normal Traffic
18903,1055,95,1078.95849474553,3646.17164074369,16,660,669.836438012088,89.3298600973381,HTTP Flood
46655,464,266,908.611460571634,8909.69367249643,54,603,1093.85977306619,262.466667728951,HTTP Flood
71732,10,25,771.738077598697,16.0379120278916,1,10,703.054729785617,1155.25179124721,Normal Traffic
115215,12,17,449.566342749113,50.0683832593497,0,5,843.105545641951,4692.89498794091,Normal Traffic
68612,593,414,1039.26523027547,5456.17373682545,91,203,1378.9855206374,296.470507682717,HTTP Flood
23536,664,295,753.908096917443,4185.67471248002,59,903,1042.52924047418,238.411400307265,HTTP Flood
69624,1992,106,617.162968380852,2837.2910785747,63,124,1201.64967836497,195.741800262833,HTTP Flood
10911,1203,4,54.2390622522335,6091.43564359441,2548,0,112.762044748986,6.19750359895194,SYN Flood
159945,19,39,717.783439392178,61.6394380552245,0,17,825.112583068221,4241.03652206915,Normal Traffic
12038,2053,0,123.423361904169,12503.2168416794,0,1,179.214370783338,26.0127792306714,UDP Flood
11784,4369,0,199.42407860636,24510.8764588921,0,0,181.67733200354,44.0031349099077,UDP Flood
66389,16,31,286.365148143339,109.484103958996,0,19,704.994752595548,1037.24116304941,Normal Traffic
71886,1415,321,807.160875704646,4043.79792312763,97,332,589.535652157737,354.600777464971,HTTP Flood
79855,25,38,769.467285853664,24.9259878755082,2,18,973.912808702797,1539.91394428657,Normal Traffic
13737,3880,0,60.5684820801626,27393.6830569241,1,1,176.873935146869,49.4536988183924,UDP Flood
11755,588,189,954.347303597487,1053.98103805266,52,821,1028.30096515575,303.273723020807,HTTP Flood
17661,1696,2,72.2847725724433,19951.0065544157,4428,2,105.183693812798,94.7522980551238,SYN Flood
2272,3866,1,97.1453698090534,12098.752199834,1,0,277.012910183334,0.877635877915606,UDP Flood
58904,1914,483,520.047042653158,2510.34275305056,65,458,1301.54227200564,303.591441304208,HTTP Flood
12967,828,328,1069.34143193991,4463.78226815952,29,124,1069.57367526969,257.189769534541,HTTP Flood
11219,2500,4,127.193909084864,20957.3969552795,1,0,271.259261759794,37.2610063345759,UDP Flood
6792,3134,4,89.8096330675642,10484.3850083553,0,1,146.863821609605,8.04526419817502,UDP Flood
14801,1262,0,52.5030207405295,17547.0978749896,2524,3,54.7956269769386,26.5678465502837,SYN Flood
1454,1767,4,182.095457231024,20712.0731379755,1,0,121.174651114504,2.07399314472262,UDP Flood
5150,1010,2,55.0784612285294,6212.70202464881,1720,4,95.2736456056956,48.9017380346594,SYN Flood
75229,1181,493,348.239002735982,5524.40897255195,11,765,1263.10314542996,137.676091190279,HTTP Flood
64397,28,33,762.427062898593,55.5979791352919,2,12,390.566431876691,1151.13802638272,Normal Traffic
103028,20,13,633.157536509408,22.6718374670353,2,18,819.845192777183,4903.48345113415,Normal Traffic
32943,1489,98,495.82534248116,5188.75021383467,64,882,738.418645777028,241.354835374397,HTTP Flood
10489,1313,3,92.7414841092327,27935.0269264792,0,1,181.119242087161,48.7495232634349,UDP Flood
47333,1258,342,559.435208766225,8809.9456765427,85,208,1237.61396295178,209.373704785674,HTTP Flood
111877,42,40,374.017516189344,11.5312296350028,1,13,418.201502556925,3492.68969812875,Normal Traffic
55333,1379,457,368.131922542376,3918.67262781764,79,928,1352.50485083223,429.198910833176,HTTP Flood
8829,1801,3,69.5821072924123,17533.0325190225,1551,2,102.760810854204,88.6726383144989,SYN Flood
16903,2414,9,80.8725554692929,5736.90340837779,3051,0,45.1060827767771,0.855477011817019,SYN Flood
19093,589,7,41.7178716301392,5700.4672682767,1243,0,91.4242807026301,61.4910085801941,SYN Flood
43983,750,296,872.296291421587,7360.06500027191,87,964,1068.77157759033,234.415633393279,HTTP Flood
8372,2260,6,61.791351765451,12616.7628042668,2918,2,77.1701656694836,2.50251015638666,SYN Flood
31180,1933,86,497.340336282467,1805.6999161221,71,356,861.62489991214,58.9491124085464,HTTP Flood
13773,1415,9,41.7074435106354,5372.13995063849,3466,4,71.4940947111217,5.99792721915164,SYN Flood
37621,1562,287,557.090070950203,3865.54454726907,34,123,1010.46381263546,424.947140321678,HTTP Flood
11554,1729,3,119.938878259553,20782.3571974619,0,0,142.898774877877,31.0169432031,UDP Flood
10884,918,1,73.3634401114877,13973.5663977784,2596,1,89.9646908733916,43.4602368717992,SYN Flood
102733,30,6,755.382398015202,12.9911534691786,2,18,980.797764954816,4417.59805330272,Normal Traffic
16551,1904,3,48.4038735615362,8097.69747394676,4081,0,94.3255279181575,77.335311348343,SYN Flood
50126,29,29,493.625869382402,66.1763574616076,2,19,695.466825356731,2695.2327406943,Normal Traffic
21788,1029,238,613.402831615383,3574.9003367836,44,491,1172.15541478237,213.723232588662,HTTP Flood
6002,1921,3,80.7448822461263,18594.3412911016,1,0,200.87449862783,34.1662716267942,UDP Flood
74963,733,388,359.669082346676,1495.06147939541,56,358,1468.75855469593,53.5892753036716,HTTP Flood
190256,45,34,508.166627926595,18.0692827587413,1,15,553.237818345796,4867.46220117358,Normal Traffic
17320,764,4,95.4848485518617,19039.3273059291,1418,1,109.82986286137,85.0805957967449,SYN Flood
5204,3817,4,184.883579664196,26550.0397864617,1,1,194.082695208962,18.9219044024225,UDP Flood
8972,1149,6,89.1600251379317,19879.9551352228,4583,4,68.1222433277504,67.0580050826935,SYN Flood
4365,4681,3,120.664728632606,21995.0036694189,0,1,268.738480687613,25.1871847687364,UDP Flood
177478,34,7,517.994913755851,35.3936104679984,1,8,393.391434866245,4606.52491794544,Normal Traffic
41146,1516,467,981.352373553692,6675.22254358099,12,975,1426.7691611484,356.610442529401,HTTP Flood
5298,1375,4,188.65086403547,24701.5745855944,0,0,197.365885587484,0.496160358154396,UDP Flood
28217,996,88,568.271166386875,3963.37488837592,77,758,1181.28062998746,290.354539805943,HTTP Flood
46911,864,349,912.494685333096,7133.27481702629,78,252,638.229678455692,327.025513551781,HTTP Flood
73328,11,23,353.628539062973,92.7247927733898,1,5,650.433672633752,2490.62851957659,Normal Traffic
74538,26,48,519.495619662288,114.375102531524,1,14,401.860837951151,3677.26166545401,Normal Traffic
10617,2822,6,89.266631664491,13964.4348979334,2061,1,111.09728756902,76.504318997049,SYN Flood
9050,1558,7,81.3537841817771,5065.60973424514,2248,4,84.681292252866,3.67079828046284,SYN Flood
17391,2877,5,46.2893584564459,17913.9572386804,4905,4,78.8486654397478,81.8832899214118,SYN Flood
168012,13,49,365.32876353169,134.290429314359,2,6,362.631185967271,3990.60729825991,Normal Traffic
95106,6,43,727.697942436876,98.2765020737045,1,19,582.463994708148,4773.2404474966,Normal Traffic
9664,1569,5,64.2253966287008,10663.1813449334,4298,1,106.525559869189,12.7591239287377,SYN Flood
